,Auctions,Average unique bidders
955,lqzp9,1.0
956,eanma,14.0
957,wqsk4,1.0
958,ewuji,5.333333333333333
959,gcdmh,2.0
960,zr6lu,1.0
961,bjavg,2.3333333333333335
962,c4b9l,4.666666666666667
963,02wcx,7.666666666666667
964,ld7iy,2.0
965,wr1z1,1.6666666666666667
966,4se3h,9.0
967,xqit8,2.3333333333333335
968,vjr8r,5.0
969,u6e19,0.6666666666666666
970,3uyb0,17.0
971,1fz10,1.0
972,9funj,0.6666666666666666
973,sbpng,0.3333333333333333
974,prrsd,1.6666666666666667
975,il0oh,0.6666666666666666
976,3fbem,2.3333333333333335
977,32zny,150.33333333333334
978,4icb9,0.6666666666666666
979,6jx29,4.0
980,eln7b,3.3333333333333335
981,jeb1e,0.3333333333333333
982,3z2tm,3.3333333333333335
983,qhqg0,13.333333333333334
984,qx5ug,6.333333333333333
985,hhgsm,34.0
986,gjd9l,21.666666666666668
987,3xoj9,0.6666666666666666
988,1v09i,1.6666666666666667
989,8fdj7,10.0
990,mybql,9.333333333333334
991,vdmez,3.3333333333333335
992,4lwwb,0.3333333333333333
993,ik0hp,8.333333333333334
994,3f6ua,7.0
995,408np,8.0
996,souoh,1.3333333333333333
997,csa6z,19.666666666666668
998,xowfr,4.0
999,bdh1w,5.0
1000,n94yh,18.666666666666668
1001,8foke,0.3333333333333333
1002,fffj3,6.333333333333333
1003,9g6y8,0.6666666666666666
1004,3x2zb,1.6666666666666667
1005,afx7u,33.333333333333336
1006,jn69l,0.3333333333333333
1007,gq1zf,6.0
1008,idrlc,5.333333333333333
1009,y5aq8,12.0
1010,ktd34,0.3333333333333333
1011,ox4pq,36.333333333333336
1012,0bzf6,1.0
1013,1pvr1,1.0
1014,1wl1y,0.3333333333333333
1015,pk6lc,1.0
1016,63igh,0.6666666666666666
1017,v3iv4,4.0
1018,3qq66,2.6666666666666665
1019,7s7kt,0.3333333333333333
1020,6r529,3.3333333333333335
1021,fzqan,2.3333333333333335
1022,hob1i,5.0
1023,udx7h,0.6666666666666666
1024,03w40,0.6666666666666666
1025,w972t,9.0
1026,n6clx,1.0
1027,t9uc0,6.333333333333333
1028,htuzd,1.0
1029,2772q,1.6666666666666667
1030,lj44r,4.333333333333333
1031,wthc6,12.0
1032,zvmsk,1.3333333333333333
1033,5yrq8,36.0
1034,2p0vo,3.0
1035,omfir,3.3333333333333335
1036,t64i2,4.666666666666667
1037,9kbgz,3.6666666666666665
1038,y2pgm,1.3333333333333333
1039,qun6m,4.666666666666667
1040,cg2x2,1.0
1041,98rb4,0.3333333333333333
1042,z9yd0,17.0
1043,j578h,2.3333333333333335
1044,fhjft,9.333333333333334
1045,9pail,1.3333333333333333
1046,hy3o6,10.333333333333334
1047,3et0u,0.3333333333333333
1048,70r5t,9.666666666666666
1049,kj0k1,0.3333333333333333
1050,p1qzt,9.0
1051,wkdnp,10.666666666666666
1052,0tibp,36.0
1053,ujmmx,0.3333333333333333
1054,52np3,2.0
1055,ugd0v,60.0
1056,gw583,0.3333333333333333
1057,jefix,281.6666666666667
1058,0o0io,1.6666666666666667
1059,9pldo,11.333333333333334
1060,9z1y4,4.0
1061,fnbko,2.6666666666666665
1062,pc0ab,1.6666666666666667
1063,xs8vn,7.666666666666667
1064,e26p7,18.333333333333332
1065,55rks,0.6666666666666666
1066,97jiv,3.6666666666666665
1067,go2ym,0.6666666666666666
1068,4goa0,38.333333333333336
1069,60jh8,4.0
1070,2uckl,8.0
1071,zw8fo,0.6666666666666666
1072,r5aeg,1.3333333333333333
1073,y5avc,6.333333333333333
1074,4t8z3,0.6666666666666666
1075,19ji3,1.0
1076,rbltl,3.6666666666666665
1077,7r9pw,3.0
1078,ay6i2,0.6666666666666666
1079,nildz,36.333333333333336
1080,txzgg,60.0
1081,2fnfr,1.6666666666666667
1082,0ryzl,12.0
1083,t6vqu,14.666666666666666
1084,cxkok,0.3333333333333333
1085,1ucoc,0.6666666666666666
1086,gb2b8,137.33333333333334
1087,u3acr,7.0
1088,z7cyh,1.3333333333333333
1089,pxftx,1.0
1090,p2uah,7.666666666666667
1091,orhw0,4.666666666666667
1092,x0fsw,1.3333333333333333
1093,e3cl0,0.3333333333333333
1094,hu2yv,3.0
1095,22iq4,0.6666666666666666
1096,6j5tm,18.333333333333332
1097,8sf42,0.6666666666666666
1098,w3oxd,11.333333333333334
1099,omezu,4.666666666666667
1100,5plqr,132.66666666666666
1101,8mwvn,2.0
1102,pzr75,0.6666666666666666
1103,roa54,3.3333333333333335
1104,pov36,36.0
1105,bcvkz,9.0
1106,0lpg1,3.0
1107,5v40w,3.3333333333333335
1108,oggbw,18.0
1109,e1lsi,2.6666666666666665
1110,9esri,16.333333333333332
1111,169lh,111.33333333333333
1112,aowgs,2.6666666666666665
1113,t24is,1.3333333333333333
1114,077pe,1.3333333333333333
1115,gdx5q,2.3333333333333335
1116,2zl3v,4.333333333333333
1117,t4rus,18.666666666666668
1118,1age0,2.0
1119,u1ddg,0.3333333333333333
1120,b8w1a,3.6666666666666665
1121,slt8j,172.33333333333334
1122,iv6gb,6.0
1123,vxr4w,11.0
1124,8mbdn,0.6666666666666666
1125,m0mc3,22.333333333333332
1126,7e9u7,0.3333333333333333
1127,l8p0t,2.3333333333333335
1128,thq05,0.3333333333333333
1129,2qrhr,30.666666666666668
1130,coy1i,0.6666666666666666
1131,do41a,1.3333333333333333
1132,2dov0,0.3333333333333333
1133,7a4gj,2.6666666666666665
1134,2by4x,1.0
1135,pnwp3,0.6666666666666666
1136,6co0z,1.0
1137,ztpyy,1.6666666666666667
1138,kyll5,77.0
1139,81o9f,10.666666666666666
1140,gkoke,2.3333333333333335
1141,yufij,1.3333333333333333
1142,31le6,1.3333333333333333
1143,fj91r,1.6666666666666667
1144,gzpl9,2.0
1145,qzqi5,31.0
1146,bpbtl,71.0
1147,3bwk0,0.3333333333333333
1148,fv1bn,16.0
1149,3inkx,3.3333333333333335
1150,oav3x,6.333333333333333
1151,3le44,0.3333333333333333
1152,jed37,3.6666666666666665
1153,62d9x,249.0
1154,a2zxl,23.666666666666668
1155,xlc2d,0.6666666666666666
1156,ejl4g,3.6666666666666665
1157,et2f1,2.6666666666666665
1158,ngks2,6.666666666666667
1159,6r4w5,1.3333333333333333
1160,p8kv6,7.0
1161,j3boo,7.666666666666667
1162,5mqsv,15.333333333333334
1163,4f42x,0.3333333333333333
1164,n99bc,5.666666666666667
1165,rlqxt,10.333333333333334
1166,z5713,19.666666666666668
1167,g78ep,3.0
1168,hed8i,0.3333333333333333
1169,8abt3,0.6666666666666666
1170,w3vbb,8.333333333333334
1171,9rsyh,1.6666666666666667
1172,uav3w,9.666666666666666
1173,5w73e,22.333333333333332
1174,gzzks,14.666666666666666
1175,k5log,23.0
1176,0y952,1.0
1177,12rsq,1.0
1178,4s59h,2.0
1179,5ovmg,1.0
1180,76jj4,6.333333333333333
1181,rw0gq,0.6666666666666666
1182,3t7sp,9.0
1183,y0vfl,0.3333333333333333
1184,hxr05,85.0
1185,psk8p,1.0
1186,ifci7,0.6666666666666666
1187,gssnu,0.6666666666666666
1188,v9t3q,0.6666666666666666
1189,ggpw8,7.333333333333333
1190,s6s1k,0.6666666666666666
1191,q1inh,3.0
1192,22emw,0.3333333333333333
1193,gtutw,1.6666666666666667
1194,rvalk,2.6666666666666665
1195,v1wmy,1.0
1196,kseei,1.6666666666666667
1197,cl35c,4.0
1198,537om,30.0
1199,dp696,0.3333333333333333
1200,e8m8r,0.3333333333333333
1201,e6hph,1.6666666666666667
1202,ih8xh,0.6666666666666666
1203,3raoy,0.6666666666666666
1204,dbuwi,4.666666666666667
1205,kze2z,7.333333333333333
1206,v8h1m,0.6666666666666666
1207,rjidy,1.3333333333333333
1208,7fqa6,1.0
1209,41tub,0.3333333333333333
1210,hi1nu,1.6666666666666667
1211,cbmff,17.666666666666668
1212,2w47q,21.333333333333332
1213,nucz9,1.6666666666666667
1214,l0u6f,6.333333333333333
1215,65tfy,1.0
1216,qy37o,7.666666666666667
1217,yupep,109.66666666666667
1218,nyhcg,4.666666666666667
1219,rbo6c,27.666666666666668
1220,04b66,4.666666666666667
1221,0654t,1.0
1222,jkswz,1.0
1223,32s2q,0.6666666666666666
1224,bg1xc,9.666666666666666
1225,f9983,7.0
1226,bnkht,14.333333333333334
1227,vq1l8,1.6666666666666667
1228,lp65c,1.6666666666666667
1229,zpj41,3.3333333333333335
1230,xsr8t,11.666666666666666
1231,m5gn3,0.3333333333333333
1232,vimzq,0.3333333333333333
1233,0choc,8.333333333333334
1234,up7uv,0.6666666666666666
1235,hbgx0,1.0
1236,slc5q,7.0
1237,a8n9n,0.6666666666666666
1238,itm4t,1.0
1239,etnaz,7.0
1240,jkz3r,8.0
1241,n8153,3.6666666666666665
1242,aqtaz,6.666666666666667
1243,bm8r5,9.666666666666666
1244,xwj2t,4.0
1245,lyq4p,0.3333333333333333
1246,qg6vs,0.3333333333333333
1247,komi0,2.0
1248,9kpyb,0.3333333333333333
1249,wlf7a,36.0
1250,0kkin,8.666666666666666
1251,15xcp,1.0
1252,lujaz,12.333333333333334
1253,tllyk,2.6666666666666665
1254,9vpxs,13.666666666666666
1255,0zqjp,18.666666666666668
1256,p2fvk,6.0
1257,ce55z,1.3333333333333333
1258,3y10y,6.333333333333333
1259,0x1wu,0.3333333333333333
1260,vmwg2,17.333333333333332
1261,d0m33,0.3333333333333333
1262,xsv0i,13.0
1263,h0o5e,0.3333333333333333
1264,bqv5h,4.0
1265,pqjs4,13.0
1266,76l7h,2.0
1267,a23ev,21.0
1268,ufedn,0.6666666666666666
1269,5gagc,5.0
1270,1i64b,0.6666666666666666
1271,1l3p3,223.33333333333334
1272,5q6gr,1.3333333333333333
1273,z30v8,8.0
1274,y8jqm,16.666666666666668
1275,dm2cg,9.333333333333334
1276,mazs7,15.0
1277,kq8bg,9.0
1278,fi7d7,4.333333333333333
1279,yqf90,9.666666666666666
1280,8k8xy,1.0
1281,62b2h,2.0
1282,tyxqs,16.666666666666668
1283,e8jk7,2.6666666666666665
1284,bbzb9,1.3333333333333333
1285,0xvz2,39.0
1286,oz7bi,3.0
1287,igank,37.0
1288,n7biy,13.333333333333334
1289,eebym,1.6666666666666667
1290,5bi3y,16.666666666666668
1291,v6x8s,17.666666666666668
1292,4ednm,6.0
1293,r7za3,0.3333333333333333
1294,6plix,75.0
1295,6gv93,10.0
1296,yaz88,7.333333333333333
1297,n7eu8,5.666666666666667
1298,j95fy,1.0
1299,ad81i,9.666666666666666
1300,i9ry6,0.3333333333333333
1301,qmmk9,47.666666666666664
1302,1ewjy,7.0
1303,p3re5,4.333333333333333
1304,yt04z,6.0
1305,wfubt,2.3333333333333335
1306,5xlzg,1.0
1307,xj1ei,5.0
1308,awobv,0.3333333333333333
1309,fyxzq,2.3333333333333335
1310,d4c3u,1.6666666666666667
1311,n90gm,2.3333333333333335
1312,vosi7,1.3333333333333333
1313,042xe,27.666666666666668
1314,f1m5u,3.3333333333333335
1315,ulvld,2.6666666666666665
1316,zlizu,262.0
1317,kgozl,6.333333333333333
1318,u077v,32.0
1319,zyk28,2.3333333333333335
1320,obts3,9.333333333333334
1321,mb6ii,2.3333333333333335
1322,jl99g,13.666666666666666
1323,dm8vw,0.3333333333333333
1324,b77g2,3.3333333333333335
1325,ayrng,1.3333333333333333
1326,0njs0,1.6666666666666667
1327,fbn0g,6.333333333333333
1328,n8wni,6.333333333333333
1329,6ozff,1.6666666666666667
1330,d01i3,2.3333333333333335
1331,yra34,10.333333333333334
1332,ksh95,0.3333333333333333
1333,dv5g4,33.666666666666664
1334,dbitv,1.6666666666666667
1335,r1mgb,0.3333333333333333
1336,73b7l,0.3333333333333333
1337,z6x1f,5.0
1338,ffx97,1.3333333333333333
1339,rbi4i,0.6666666666666666
1340,qe65j,1.3333333333333333
1341,tk7rl,1.0
1342,20mgf,4.333333333333333
1343,eqs7t,0.3333333333333333
1344,ctso3,0.3333333333333333
1345,4s4yl,12.333333333333334
1346,qd77f,0.3333333333333333
1347,ez0i2,6.0
1348,e28ot,1.6666666666666667
1349,9kj25,7.666666666666667
1350,2xe13,8.0
1351,e712f,1.6666666666666667
1352,f4mgn,2.3333333333333335
1353,03n0o,3.6666666666666665
1354,ugj5c,2.0
1355,b1v6b,4.0
1356,bhte9,3.3333333333333335
1357,3ckg2,7.0
1358,oqkmn,13.666666666666666
1359,w076n,2.3333333333333335
1360,kf1fm,5.333333333333333
1361,1m5t8,36.0
1362,knd4j,1.0
1363,6jkpf,9.0
1364,b779a,29.0
1365,nzp36,10.666666666666666
1366,yigqk,0.3333333333333333
1367,ntnmb,5.0
1368,x0j9b,3.6666666666666665
1369,plq0g,2.3333333333333335
1370,qegeu,8.666666666666666
1371,szddc,0.3333333333333333
1372,18nth,133.66666666666666
1373,31l3u,0.3333333333333333
1374,gm51f,18.333333333333332
1375,3e8rk,6.0
1376,zm2v1,98.0
1377,p15hy,3.6666666666666665
1378,kc802,0.6666666666666666
1379,hptyb,2.0
1380,ttwuv,7.333333333333333
1381,s2xzp,2.3333333333333335
1382,av34t,18.666666666666668
1383,yww90,1.0
1384,iawgq,2.6666666666666665
1385,vbcv6,3.0
1386,h4poo,1.0
1387,s3k40,104.66666666666667
1388,zpet6,2.0
1389,0k63p,5.666666666666667
1390,v4ecb,0.3333333333333333
1391,h65qc,3.6666666666666665
1392,zezyo,1.0
1393,bsd2s,6.333333333333333
1394,y09td,28.333333333333332
1395,cnrxy,4.333333333333333
1396,ihbwg,1.0
1397,09hjf,12.666666666666666
1398,hoqmd,0.3333333333333333
1399,802rv,7.0
1400,5smim,2.3333333333333335
1401,5tdxp,99.66666666666667
1402,h308k,8.666666666666666
1403,iqnnf,0.6666666666666666
1404,gclxd,9.0
1405,66htj,4.333333333333333
1406,7la6a,1.6666666666666667
1407,fc3uc,5.0
1408,5g1ih,0.6666666666666666
1409,wiltf,7.0
1410,efh5o,48.666666666666664
1411,ebtaz,3.0
1412,yzkgf,0.6666666666666666
1413,ld1xg,4.666666666666667
1414,6lt7j,0.6666666666666666
1415,tnal8,12.0
1416,wty06,7.333333333333333
1417,ukm9g,9.333333333333334
1418,99clj,34.333333333333336
1419,e95mx,5.333333333333333
1420,98h1g,5.333333333333333
1421,mjnpe,0.3333333333333333
1422,12woo,0.3333333333333333
1423,9z8vi,1.3333333333333333
1424,tx9as,0.3333333333333333
1425,p81j5,2.0
1426,yu7lb,4.0
1427,lwb8z,0.6666666666666666
1428,js7oi,1.6666666666666667
1429,zd19j,2.3333333333333335
1430,tsk39,4.0
1431,viwte,79.0
1432,mqgy5,29.666666666666668
1433,ermzg,0.3333333333333333
1434,h8jdr,2.0
1435,adkna,7.333333333333333
1436,2rq7a,1.0
1437,yudcv,31.0
1438,zz2r1,3.6666666666666665
1439,qmmoi,20.333333333333332
1440,n2pqo,6.333333333333333
1441,t3yg0,0.3333333333333333
1442,q7fe6,2.6666666666666665
1443,9n35t,6.0
1444,ij034,0.6666666666666666
1445,sf7o7,0.3333333333333333
1446,bwn5w,2.0
1447,1i10s,24.0
1448,1emrb,6.333333333333333
1449,6ajnk,9.333333333333334
1450,a04d6,1.3333333333333333
1451,w05vh,47.333333333333336
1452,vy4na,4.0
1453,o5oed,0.6666666666666666
1454,90n1b,0.3333333333333333
1455,ofk9r,1.0
1456,0k80u,1.0
1457,t6mn6,3.0
1458,k6r57,1.0
1459,mtg9u,8.0
1460,skwyv,14.0
1461,pvjb4,147.33333333333334
1462,r1sb9,1.3333333333333333
1463,8t2z8,6.0
1464,r0k5n,2.3333333333333335
1465,jhoyj,1.0
1466,h5tew,14.333333333333334
1467,iligh,0.6666666666666666
1468,heszp,3.0
1469,tfrlq,2.3333333333333335
1470,pvcyw,2.6666666666666665
1471,cqa9v,0.3333333333333333
1472,f2qpq,3.6666666666666665
1473,bg5dh,6.666666666666667
1474,e5hx4,3.6666666666666665
1475,8kdt6,1.0
1476,vlmwi,3.6666666666666665
1477,01znr,22.666666666666668
1478,qy591,2.3333333333333335
1479,gipix,4.666666666666667
1480,w8g7y,0.6666666666666666
1481,h37ro,0.3333333333333333
1482,k6mbw,5.333333333333333
1483,0x9b8,1.6666666666666667
1484,qedvw,1.3333333333333333
1485,wetxv,28.666666666666668
1486,0sm3z,3.0
1487,veq9j,6.0
1488,89u9z,1.6666666666666667
1489,zp0wr,1.0
1490,quq80,52.0
1491,aeeog,19.0
1492,jg0bu,2.3333333333333335
1493,3bvk8,1.3333333333333333
1494,f78b0,0.6666666666666666
1495,7nhh6,2.3333333333333335
1496,gxg11,3.6666666666666665
1497,eg84c,0.3333333333333333
1498,f7z7e,1.0
1499,fl8qe,4.333333333333333
1500,td9z7,1.3333333333333333
1501,8fnla,2.0
1502,9dlrb,3.3333333333333335
1503,buk72,0.3333333333333333
1504,poqta,31.333333333333332
1505,3lvx4,3.6666666666666665
1506,clx03,1.3333333333333333
1507,2uxl4,3.3333333333333335
1508,6s4mp,5.0
1509,9mqxi,5.333333333333333
1510,1l1wi,15.666666666666666
1511,hm813,0.6666666666666666
1512,to0j4,14.0
1513,fzeeo,3.6666666666666665
1514,wx2km,42.0
1515,2zdxs,0.6666666666666666
1516,giclj,0.6666666666666666
1517,a2v5o,0.6666666666666666
1518,741dd,24.0
1519,somc3,0.6666666666666666
1520,hqlx9,2.0
1521,ygvru,1.0
1522,86gjb,0.3333333333333333
1523,ir0iz,5.0
1524,qt94q,30.666666666666668
1525,geo5u,12.666666666666666
1526,ho70t,4.333333333333333
1527,s45gr,0.3333333333333333
1528,acm7r,1.6666666666666667
1529,2147l,1.6666666666666667
1530,8d9wl,2.6666666666666665
1531,mdf0j,137.66666666666666
1532,517xg,3.0
1533,5a240,1.0
1534,u6jfl,0.3333333333333333
1535,xyncu,1.3333333333333333
1536,brk3u,4.333333333333333
1537,bxe6l,8.666666666666666
1538,8bsio,14.666666666666666
1539,6qorj,1.3333333333333333
1540,0bnd1,5.0
1541,t118o,19.0
1542,atlrc,0.3333333333333333
1543,1yr71,1.3333333333333333
1544,kddia,0.3333333333333333
1545,fv5le,1.3333333333333333
1546,5ugwi,2.0
1547,dw9ns,3.0
1548,rn94z,31.666666666666668
1549,nbgt3,2.0
1550,t0ops,2.0
1551,kc9f8,0.6666666666666666
1552,i58pl,3.6666666666666665
1553,j1the,4.666666666666667
1554,n0zy8,0.3333333333333333
1555,rj1xj,11.333333333333334
1556,33jsv,0.6666666666666666
1557,pg37c,23.333333333333332
1558,jypgy,0.3333333333333333
1559,yv5p8,4.0
1560,6w3uo,0.3333333333333333
1561,i84z1,2.0
1562,icg9i,8.0
1563,hxtwr,0.6666666666666666
1564,fqzp6,2.0
1565,pbfaa,2.0
1566,v4g8p,14.333333333333334
1567,v0v98,1.3333333333333333
1568,fvpoq,28.333333333333332
1569,bex5z,29.0
1570,k1fll,17.0
1571,vi5b8,8.666666666666666
1572,o4k4e,0.3333333333333333
1573,otof3,2.3333333333333335
1574,g9c4r,29.666666666666668
1575,qes2h,7.333333333333333
1576,lto4a,0.6666666666666666
1577,fxpw9,2.0
1578,l59lt,13.333333333333334
1579,o1zv6,4.0
1580,wskvj,10.0
1581,ymsjo,0.3333333333333333
1582,31dke,2.6666666666666665
1583,ranva,0.3333333333333333
1584,147tr,1.3333333333333333
1585,auxub,20.0
1586,lk0fl,4.666666666666667
1587,6tjc1,1.3333333333333333
1588,43avl,8.0
1589,e18bw,14.666666666666666
1590,3at1o,6.666666666666667
1591,wg3ye,4.333333333333333
1592,a9v97,4.666666666666667
1593,3k77h,1.3333333333333333
1594,uu6z3,52.333333333333336
1595,u747g,5.333333333333333
1596,x1rbm,0.6666666666666666
1597,4sg6b,1.6666666666666667
1598,yy45z,1.0
1599,t79cc,8.333333333333334
1600,qpikx,0.6666666666666666
1601,m5pc1,8.333333333333334
1602,ynce1,2.0
1603,ridv3,1.0
1604,hxc9i,4.0
1605,u491i,4.0
1606,140ye,0.3333333333333333
1607,x7559,6.333333333333333
1608,byib8,17.333333333333332
1609,ntva7,1.6666666666666667
1610,mtcy4,8.0
1611,fofrh,1.0
1612,hcyv4,2.0
1613,9ogx4,7.333333333333333
1614,yis3j,62.666666666666664
1615,6b4b8,23.666666666666668
1616,8q4au,0.3333333333333333
1617,0kr63,4.666666666666667
1618,flu48,3.0
1619,6jowj,0.3333333333333333
1620,5edd6,178.66666666666666
1621,958lf,3.0
1622,sjyc3,8.333333333333334
1623,skozn,2.0
1624,m2dt3,1.0
1625,nn8xu,6.333333333333333
1626,jna3v,4.666666666666667
1627,np06d,0.3333333333333333
1628,238dt,0.6666666666666666
1629,091zl,4.0
1630,6lkj5,7.333333333333333
1631,jpzyb,9.666666666666666
1632,2va44,53.666666666666664
1633,uqflu,1.0
1634,ir0p9,1.6666666666666667
1635,9fp6i,4.0
1636,sau0f,53.333333333333336
1637,3cp5z,1.3333333333333333
1638,agqzd,2.6666666666666665
1639,9e5jx,1.6666666666666667
1640,e0s3b,0.6666666666666666
1641,u8gc2,7.333333333333333
1642,9ul86,297.0
1643,plucb,0.3333333333333333
1644,o8qut,13.666666666666666
1645,5aqfz,1.0
1646,4p3wd,1.3333333333333333
1647,0vbf5,2.0
1648,6ydyg,10.666666666666666
1649,d2c1l,0.6666666666666666
1650,mackh,6.333333333333333
1651,m9ls0,1.3333333333333333
1652,75plt,0.3333333333333333
1653,en97z,3.0
1654,80wt2,0.3333333333333333
1655,hxgwr,18.666666666666668
1656,62atd,0.6666666666666666
1657,2bzr0,3.0
1658,sbipj,97.66666666666667
1659,xcj2v,27.333333333333332
1660,f64gt,0.3333333333333333
1661,tusaa,4.0
1662,odykm,8.0
1663,jita7,0.3333333333333333
1664,0uphg,4.0
1665,en8xe,0.3333333333333333
1666,77g8d,1.6666666666666667
1667,6e9rh,2.3333333333333335
1668,ih1xq,0.6666666666666666
1669,bdl8s,24.666666666666668
1670,a0jwn,16.333333333333332
1671,rjg8z,11.0
1672,0pc20,9.666666666666666
1673,w0grm,5.333333333333333
1674,0gf6h,3.3333333333333335
1675,ew4os,1.0
1676,c7qeq,2.0
1677,x162p,1.3333333333333333
1678,dnyzp,2.6666666666666665
1679,2lgl4,5.0
1680,knntw,39.333333333333336
1681,vun5y,2.0
1682,8jg02,1.6666666666666667
1683,1csa4,7.666666666666667
1684,mlhdc,6.666666666666667
1685,yexz9,8.0
1686,xofhf,10.333333333333334
1687,d0afp,6.0
1688,uf0e3,10.333333333333334
1689,v3khg,3.6666666666666665
1690,ouj3t,6.0
1691,6j1fe,19.333333333333332
1692,slgg9,4.666666666666667
1693,k61u3,17.0
1694,y56zw,1.6666666666666667
1695,acrfr,7.0
1696,gkhug,0.3333333333333333
1697,r52x3,0.3333333333333333
1698,8v2hp,2.0
1699,ldok9,1.0
1700,qyxk3,0.6666666666666666
1701,yxnbh,0.3333333333333333
1702,3zafb,0.6666666666666666
1703,m4fyh,0.3333333333333333
1704,p2bq0,11.666666666666666
1705,qtsma,101.0
1706,naiwc,1.3333333333333333
1707,w30lv,6.666666666666667
1708,8f7pw,9.333333333333334
1709,qqcg4,4.0
1710,irco4,0.6666666666666666
1711,5tfbq,41.333333333333336
1712,iiy9k,1.6666666666666667
1713,cbns4,0.6666666666666666
1714,hc3mi,8.0
1715,eoy38,9.0
1716,a5lgh,6.666666666666667
1717,6v22z,2.0
1718,hyqhv,3.3333333333333335
1719,40wox,0.6666666666666666
1720,kgmw8,26.666666666666668
1721,5t5rr,6.0
1722,ho0mi,15.0
1723,efrg4,0.6666666666666666
1724,zfs2v,0.3333333333333333
1725,fwnix,8.666666666666666
1726,wmack,0.3333333333333333
1727,ook2k,0.3333333333333333
1728,mndls,11.333333333333334
1729,abw3f,1.0
1730,656te,12.666666666666666
1731,adgu4,27.666666666666668
1732,hy5xd,90.66666666666667
1733,1k8jl,0.6666666666666666
1734,710cx,1.0
1735,edosb,0.6666666666666666
